8-1, time: 2729, pathlen: 9364, saved: 16
26-86, time: 3316, pathlen: 9380, saved: 0
27-86, time: 3700, pathlen: 9380, saved: 0
28-86, time: 3264, pathlen: 9380, saved: 0
30-86, time: 3634, pathlen: 9380, saved: 0
31-86, time: 3614, pathlen: 9376, saved: 4
32-86, time: 3853, pathlen: 9378, saved: 2
34-86, time: 3654, pathlen: 9380, saved: 0
35-86, time: 3568, pathlen: 9240, saved: 140
36-86, time: 3448, pathlen: 9242, saved: 138
37-86, time: 3800, pathlen: 9244, saved: 136
38-86, time: 3569, pathlen: 9246, saved: 134
39-86, time: 3797, pathlen: 9248, saved: 132
40-86, time: 3423, pathlen: 9250, saved: 130
41-86, time: 3566, pathlen: 9252, saved: 128
42-86, time: 3426, pathlen: 9380, saved: 0
43-86, time: 3163, pathlen: 9260, saved: 120
44-86, time: 3630, pathlen: 9380, saved: 0
45-86, time: 3430, pathlen: 9268, saved: 112
46-86, time: 3487, pathlen: 9380, saved: 0
48-86, time: 3215, pathlen: 9378, saved: 2
50-86, time: 3537, pathlen: 9286, saved: 94
52-86, time: 3670, pathlen: 9378, saved: 2
54-86, time: 3661, pathlen: 9378, saved: 2
56-86, time: 3324, pathlen: 7678, saved: 1702
58-86, time: 3459, pathlen: 9380, saved: 0
59-86, time: 3897, pathlen: 9356, saved: 24
60-86, time: 3533, pathlen: 9380, saved: 0
61-86, time: 3567, pathlen: 9376, saved: 4
62-86, time: 3380, pathlen: 9378, saved: 2
64-86, time: 3688, pathlen: 9266, saved: 114
66-86, time: 3351, pathlen: 9380, saved: 0
67-86, time: 3406, pathlen: 9364, saved: 16
68-86, time: 3526, pathlen: 9380, saved: 0
69-86, time: 3404, pathlen: 9376, saved: 4
70-86, time: 3653, pathlen: 9378, saved: 2
72-86, time: 3320, pathlen: 9314, saved: 66
74-86, time: 3507, pathlen: 9370, saved: 10
76-86, time: 3756, pathlen: 9380, saved: 0
77-86, time: 3624, pathlen: 9380, saved: 0
78-86, time: 3709, pathlen: 9380, saved: 0
80-86, time: 3350, pathlen: 9378, saved: 2
82-86, time: 3575, pathlen: 9380, saved: 0
83-86, time: 3765, pathlen: 9380, saved: 0
84-86, time: 3321, pathlen: 9380, saved: 0
85-86, time: 3260, pathlen: 9380, saved: 0
86-86, time: 3672, pathlen: 9380, saved: 0
87-86, time: 3682, pathlen: 9380, saved: 0
88-86, time: 3510, pathlen: 9380, saved: 0
89-86, time: 3579, pathlen: 7920, saved: 1460
90-86, time: 3426, pathlen: 9380, saved: 0
92-86, time: 3339, pathlen: 9378, saved: 2
94-86, time: 3524, pathlen: 9380, saved: 0
95-86, time: 3483, pathlen: 9376, saved: 4
96-86, time: 3716, pathlen: 9378, saved: 2
98-86, time: 3493, pathlen: 9380, saved: 0
99-86, time: 3475, pathlen: 9316, saved: 64
100-86, time: 3816, pathlen: 9314, saved: 66
101-86, time: 3706, pathlen: 9312, saved: 68
102-86, time: 3652, pathlen: 9310, saved: 70
103-86, time: 3748, pathlen: 9308, saved: 72
104-86, time: 3348, pathlen: 9306, saved: 74
105-86, time: 3667, pathlen: 9304, saved: 76
106-86, time: 3524, pathlen: 9380, saved: 0
108-86, time: 3481, pathlen: 9378, saved: 2
110-86, time: 3397, pathlen: 9380, saved: 0
111-86, time: 3996, pathlen: 9380, saved: 0
112-86, time: 3471, pathlen: 9380, saved: 0
114-86, time: 3054, pathlen: 9380, saved: 0
115-86, time: 3273, pathlen: 8964, saved: 416
116-86, time: 3661, pathlen: 9380, saved: 0
117-86, time: 3686, pathlen: 8980, saved: 400
118-86, time: 3335, pathlen: 9380, saved: 0
119-86, time: 3468, pathlen: 9140, saved: 240
120-86, time: 3760, pathlen: 9380, saved: 0
122-86, time: 3845, pathlen: 9378, saved: 2
124-86, time: 3578, pathlen: 9378, saved: 2
126-86, time: 3450, pathlen: 9378, saved: 2
128-86, time: 3479, pathlen: 9330, saved: 50
130-86, time: 3605, pathlen: 9378, saved: 2
131-86, time: 3453, pathlen: 9376, saved: 4
132-86, time: 3658, pathlen: 9380, saved: 0
133-86, time: 3702, pathlen: 9380, saved: 0
134-86, time: 3698, pathlen: 9380, saved: 0
136-86, time: 3376, pathlen: 9378, saved: 2
137-86, time: 3440, pathlen: 9376, saved: 4
138-86, time: 3835, pathlen: 9380, saved: 0
4-87, time: 3602, pathlen: 9348, saved: 32
8-87, time: 3547, pathlen: 9376, saved: 4
10-87, time: 3545, pathlen: 9344, saved: 36
14-87, time: 3605, pathlen: 9328, saved: 52
16-87, time: 3658, pathlen: 9376, saved: 4
26-87, time: 3750, pathlen: 9368, saved: 12
30-87, time: 3243, pathlen: 9296, saved: 84
34-87, time: 3611, pathlen: 9372, saved: 8
42-87, time: 3463, pathlen: 9376, saved: 4
46-87, time: 3648, pathlen: 9272, saved: 108
50-87, time: 3281, pathlen: 9284, saved: 96
52-87, time: 3583, pathlen: 9376, saved: 4
56-87, time: 3283, pathlen: 7680, saved: 1700
60-87, time: 3652, pathlen: 9348, saved: 32
64-87, time: 3558, pathlen: 9268, saved: 112
66-87, time: 3617, pathlen: 9360, saved: 20
72-87, time: 3533, pathlen: 9316, saved: 64
74-87, time: 3519, pathlen: 9368, saved: 12
76-87, time: 3496, pathlen: 9380, saved: 0
77-87, time: 3458, pathlen: 9380, saved: 0
78-87, time: 3653, pathlen: 9380, saved: 0
80-87, time: 3448, pathlen: 9376, saved: 4
82-87, time: 3476, pathlen: 9380, saved: 0
83-87, time: 3838, pathlen: 9380, saved: 0
84-87, time: 3804, pathlen: 9380, saved: 0
85-87, time: 3408, pathlen: 9380, saved: 0
86-87, time: 3660, pathlen: 9380, saved: 0
87-87, time: 3655, pathlen: 9380, saved: 0
88-87, time: 3903, pathlen: 9380, saved: 0
90-87, time: 3357, pathlen: 7924, saved: 1456
94-87, time: 3197, pathlen: 9372, saved: 8
98-87, time: 3583, pathlen: 9360, saved: 20
108-87, time: 3479, pathlen: 9376, saved: 4
114-87, time: 3653, pathlen: 8960, saved: 420
118-87, time: 3251, pathlen: 9224, saved: 156
122-87, time: 3749, pathlen: 9376, saved: 4
126-87, time: 3766, pathlen: 9376, saved: 4
128-87, time: 3538, pathlen: 9332, saved: 48
134-87, time: 3361, pathlen: 9372, saved: 8
138-87, time: 2523, pathlen: 9368, saved: 12
2-88, time: 2572, pathlen: 9380, saved: 0
3-88, time: 2454, pathlen: 9360, saved: 20
4-88, time: 2496, pathlen: 9380, saved: 0
5-88, time: 2798, pathlen: 9324, saved: 56
6-88, time: 3345, pathlen: 9380, saved: 0
8-88, time: 3310, pathlen: 9378, saved: 2
10-88, time: 3401, pathlen: 9342, saved: 38
12-88, time: 3655, pathlen: 9378, saved: 2
13-88, time: 3517, pathlen: 9376, saved: 4
14-88, time: 3637, pathlen: 9380, saved: 0
16-88, time: 3490, pathlen: 9380, saved: 0
17-88, time: 3852, pathlen: 9372, saved: 8
18-88, time: 3353, pathlen: 9370, saved: 10
19-88, time: 3508, pathlen: 9368, saved: 12
20-88, time: 3429, pathlen: 9366, saved: 14
21-88, time: 3686, pathlen: 9364, saved: 16
22-88, time: 3647, pathlen: 9362, saved: 18
23-88, time: 3207, pathlen: 9360, saved: 20
24-88, time: 3384, pathlen: 9380, saved: 0
26-88, time: 3530, pathlen: 9370, saved: 10
28-88, time: 3665, pathlen: 9378, saved: 2
29-88, time: 3788, pathlen: 9376, saved: 4
30-88, time: 3647, pathlen: 9380, saved: 0
32-88, time: 3891, pathlen: 9378, saved: 2
33-88, time: 3792, pathlen: 9376, saved: 4
34-88, time: 3510, pathlen: 9380, saved: 0
36-88, time: 3415, pathlen: 9380, saved: 0
37-88, time: 3667, pathlen: 8932, saved: 448
38-88, time: 3677, pathlen: 8930, saved: 450
39-88, time: 3324, pathlen: 8928, saved: 452
40-88, time: 3676, pathlen: 9380, saved: 0
42-88, time: 3593, pathlen: 9378, saved: 2
44-88, time: 3812, pathlen: 9378, saved: 2
46-88, time: 3613, pathlen: 9380, saved: 0
47-88, time: 3175, pathlen: 9276, saved: 104
48-88, time: 3847, pathlen: 9278, saved: 102
49-88, time: 3971, pathlen: 9280, saved: 100
50-88, time: 3566, pathlen: 9380, saved: 0
52-88, time: 3687, pathlen: 9380, saved: 0
53-88, time: 3755, pathlen: 9380, saved: 0
54-88, time: 3831, pathlen: 9380, saved: 0
55-88, time: 3392, pathlen: 7688, saved: 1692
56-88, time: 3584, pathlen: 9380, saved: 0
57-88, time: 3741, pathlen: 9376, saved: 4
58-88, time: 3672, pathlen: 9378, saved: 2
60-88, time: 3621, pathlen: 9346, saved: 34
62-88, time: 3391, pathlen: 9380, saved: 0
63-88, time: 3782, pathlen: 9272, saved: 108
64-88, time: 3745, pathlen: 9380, saved: 0
66-88, time: 3939, pathlen: 9358, saved: 22
68-88, time: 3607, pathlen: 9380, saved: 0
69-88, time: 3848, pathlen: 9324, saved: 56
70-88, time: 3785, pathlen: 9322, saved: 58
71-88, time: 3748, pathlen: 9320, saved: 60
72-88, time: 3493, pathlen: 9380, saved: 0
74-88, time: 3913, pathlen: 9366, saved: 14
76-88, time: 3671, pathlen: 9380, saved: 0
77-88, time: 3476, pathlen: 9380, saved: 0
78-88, time: 3587, pathlen: 9380, saved: 0
80-88, time: 3942, pathlen: 9374, saved: 6
82-88, time: 3487, pathlen: 9380, saved: 0
83-88, time: 3409, pathlen: 9380, saved: 0
84-88, time: 3646, pathlen: 9380, saved: 0
85-88, time: 3816, pathlen: 9380, saved: 0
86-88, time: 3616, pathlen: 9380, saved: 0
87-88, time: 3484, pathlen: 9380, saved: 0
88-88, time: 3479, pathlen: 9380, saved: 0
90-88, time: 3569, pathlen: 9380, saved: 0
91-88, time: 3790, pathlen: 9364, saved: 16
92-88, time: 3582, pathlen: 9366, saved: 14
93-88, time: 3794, pathlen: 9368, saved: 12
94-88, time: 3655, pathlen: 9380, saved: 0
96-88, time: 3717, pathlen: 9380, saved: 0
97-88, time: 3795, pathlen: 9364, saved: 16
98-88, time: 3461, pathlen: 9380, saved: 0
100-88, time: 3893, pathlen: 9380, saved: 0
101-88, time: 3691, pathlen: 8924, saved: 456
102-88, time: 3689, pathlen: 8926, saved: 454
103-88, time: 3503, pathlen: 8928, saved: 452
104-88, time: 3920, pathlen: 8930, saved: 450
105-88, time: 3654, pathlen: 8932, saved: 448
106-88, time: 3648, pathlen: 8934, saved: 446
107-88, time: 3722, pathlen: 8936, saved: 444
108-88, time: 3826, pathlen: 9380, saved: 0
109-88, time: 3687, pathlen: 8944, saved: 436
110-88, time: 3752, pathlen: 9380, saved: 0
111-88, time: 3671, pathlen: 8952, saved: 428
112-88, time: 3536, pathlen: 8954, saved: 426
113-88, time: 3553, pathlen: 8956, saved: 424
114-88, time: 3593, pathlen: 9380, saved: 0
116-88, time: 3679, pathlen: 9378, saved: 2
118-88, time: 3654, pathlen: 9226, saved: 154
120-88, time: 3565, pathlen: 9380, saved: 0
121-88, time: 3632, pathlen: 9372, saved: 8
122-88, time: 3613, pathlen: 9380, saved: 0
123-88, time: 3496, pathlen: 9364, saved: 16
124-88, time: 3541, pathlen: 9380, saved: 0
125-88, time: 3525, pathlen: 9380, saved: 0
126-88, time: 3879, pathlen: 9380, saved: 0
128-88, time: 3427, pathlen: 9380, saved: 0
129-88, time: 3534, pathlen: 9336, saved: 44
130-88, time: 3776, pathlen: 9338, saved: 42
131-88, time: 3965, pathlen: 9340, saved: 40
132-88, time: 3746, pathlen: 9380, saved: 0
134-88, time: 3602, pathlen: 9380, saved: 0
135-88, time: 3657, pathlen: 9376, saved: 4
136-88, time: 3623, pathlen: 9378, saved: 2
138-88, time: 3806, pathlen: 9366, saved: 14
2-89, time: 3726, pathlen: 9364, saved: 16
6-89, time: 3555, pathlen: 9320, saved: 60
10-89, time: 3611, pathlen: 9340, saved: 40
14-89, time: 3494, pathlen: 9336, saved: 44
24-89, time: 3765, pathlen: 9356, saved: 24
26-89, time: 3542, pathlen: 9372, saved: 8
30-89, time: 3663, pathlen: 9288, saved: 92
36-89, time: 3883, pathlen: 8936, saved: 444
40-89, time: 3833, pathlen: 8924, saved: 456
44-89, time: 3786, pathlen: 9376, saved: 4
52-89, time: 3525, pathlen: 9380, saved: 0
53-89, time: 3966, pathlen: 9380, saved: 0
54-89, time: 3537, pathlen: 9380, saved: 0
60-89, time: 3634, pathlen: 9344, saved: 36
62-89, time: 3494, pathlen: 9276, saved: 104
66-89, time: 3727, pathlen: 9356, saved: 24
68-89, time: 3565, pathlen: 9328, saved: 52
74-89, time: 3544, pathlen: 9364, saved: 16
76-89, time: 3762, pathlen: 8936, saved: 444
80-89, time: 3921, pathlen: 9372, saved: 8
82-89, time: 3986, pathlen: 9380, saved: 0
83-89, time: 3442, pathlen: 9380, saved: 0
84-89, time: 3821, pathlen: 9380, saved: 0
85-89, time: 3682, pathlen: 9380, saved: 0
86-89, time: 3560, pathlen: 9380, saved: 0
87-89, time: 3566, pathlen: 9380, saved: 0
88-89, time: 3683, pathlen: 9380, saved: 0
90-89, time: 3449, pathlen: 7944, saved: 1436
96-89, time: 3948, pathlen: 9368, saved: 12
100-89, time: 3463, pathlen: 8920, saved: 460
110-89, time: 3568, pathlen: 9376, saved: 4
116-89, time: 3863, pathlen: 9376, saved: 4
118-89, time: 3429, pathlen: 9228, saved: 152
120-89, time: 3642, pathlen: 9376, saved: 4
124-89, time: 3564, pathlen: 9380, saved: 0
125-89, time: 3559, pathlen: 9380, saved: 0
126-89, time: 3657, pathlen: 9380, saved: 0
132-89, time: 3445, pathlen: 9344, saved: 36
138-89, time: 3619, pathlen: 9364, saved: 16
2-90, time: 3883, pathlen: 9366, saved: 14
4-90, time: 4058, pathlen: 9378, saved: 2
6-90, time: 3715, pathlen: 9380, saved: 0
7-90, time: 3495, pathlen: 9312, saved: 68
8-90, time: 3740, pathlen: 9310, saved: 70
9-90, time: 3750, pathlen: 9308, saved: 72
10-90, time: 3840, pathlen: 9380, saved: 0
11-90, time: 3687, pathlen: 9376, saved: 4
12-90, time: 3652, pathlen: 9378, saved: 2
14-90, time: 3739, pathlen: 9380, saved: 0
15-90, time: 3770, pathlen: 9348, saved: 32
16-90, time: 3547, pathlen: 9350, saved: 30
17-90, time: 3942, pathlen: 9352, saved: 28
18-90, time: 3970, pathlen: 9380, saved: 0
19-90, time: 3443, pathlen: 9364, saved: 16
20-90, time: 3505, pathlen: 9366, saved: 14
21-90, time: 3953, pathlen: 9368, saved: 12
22-90, time: 3788, pathlen: 9380, saved: 0
24-90, time: 3524, pathlen: 9354, saved: 26
26-90, time: 4001, pathlen: 9380, saved: 0
27-90, time: 4037, pathlen: 9376, saved: 4
28-90, time: 3613, pathlen: 9378, saved: 2
30-90, time: 3498, pathlen: 9380, saved: 0
31-90, time: 3633, pathlen: 8948, saved: 432
32-90, time: 3779, pathlen: 8946, saved: 434
33-90, time: 3590, pathlen: 8944, saved: 436
34-90, time: 3546, pathlen: 8942, saved: 438
35-90, time: 3551, pathlen: 8940, saved: 440
36-90, time: 4247, pathlen: 9380, saved: 0
38-90, time: 3833, pathlen: 9378, saved: 2
40-90, time: 3887, pathlen: 9380, saved: 0
41-90, time: 3643, pathlen: 8920, saved: 460
42-90, time: 3852, pathlen: 8918, saved: 462
43-90, time: 3510, pathlen: 8916, saved: 464
44-90, time: 3780, pathlen: 9380, saved: 0
45-90, time: 3669, pathlen: 8872, saved: 508
46-90, time: 3723, pathlen: 8870, saved: 510
47-90, time: 3922, pathlen: 8868, saved: 512
48-90, time: 3518, pathlen: 9380, saved: 0
49-90, time: 3571, pathlen: 7868, saved: 1512
50-90, time: 3402, pathlen: 7866, saved: 1514
51-90, time: 3522, pathlen: 7864, saved: 1516
52-90, time: 3626, pathlen: 9380, saved: 0
53-90, time: 3738, pathlen: 9380, saved: 0
54-90, time: 3715, pathlen: 9380, saved: 0
56-90, time: 3810, pathlen: 9378, saved: 2
57-90, time: 3548, pathlen: 9376, saved: 4
58-90, time: 3277, pathlen: 9380, saved: 0
59-90, time: 3878, pathlen: 9340, saved: 40
60-90, time: 3905, pathlen: 9380, saved: 0
62-90, time: 3785, pathlen: 9278, saved: 102
64-90, time: 3388, pathlen: 9378, saved: 2
65-90, time: 3627, pathlen: 9376, saved: 4
66-90, time: 3546, pathlen: 9380, saved: 0
68-90, time: 3613, pathlen: 9330, saved: 50
70-90, time: 3759, pathlen: 9378, saved: 2
71-90, time: 3764, pathlen: 9376, saved: 4
72-90, time: 3565, pathlen: 9380, saved: 0
73-90, time: 3378, pathlen: 9360, saved: 20
74-90, time: 3642, pathlen: 9380, saved: 0
76-90, time: 3781, pathlen: 8938, saved: 442
78-90, time: 3725, pathlen: 9378, saved: 2
79-90, time: 3745, pathlen: 9376, saved: 4
80-90, time: 3793, pathlen: 9380, saved: 0
82-90, time: 3584, pathlen: 9380, saved: 0
83-90, time: 3677, pathlen: 9380, saved: 0
84-90, time: 3683, pathlen: 9380, saved: 0
85-90, time: 3852, pathlen: 9380, saved: 0
86-90, time: 3901, pathlen: 9380, saved: 0
87-90, time: 3625, pathlen: 9380, saved: 0
88-90, time: 3573, pathlen: 9380, saved: 0
90-90, time: 3424, pathlen: 7946, saved: 1434
92-90, time: 3866, pathlen: 9378, saved: 2
93-90, time: 3664, pathlen: 9376, saved: 4
94-90, time: 3524, pathlen: 9374, saved: 6
95-90, time: 3666, pathlen: 9372, saved: 8
96-90, time: 3765, pathlen: 9380, saved: 0
98-90, time: 3564, pathlen: 9380, saved: 0
99-90, time: 3701, pathlen: 9380, saved: 0
100-90, time: 3601, pathlen: 9380, saved: 0
102-90, time: 3984, pathlen: 9378, saved: 2
103-90, time: 3739, pathlen: 9376, saved: 4
104-90, time: 3430, pathlen: 9374, saved: 6
105-90, time: 3806, pathlen: 9372, saved: 8
106-90, time: 3859, pathlen: 9380, saved: 0
107-90, time: 3960, pathlen: 9380, saved: 0
108-90, time: 3499, pathlen: 9380, saved: 0
110-90, time: 3625, pathlen: 9378, saved: 2
112-90, time: 4079, pathlen: 9380, saved: 0
113-90, time: 3808, pathlen: 9380, saved: 0
114-90, time: 3773, pathlen: 9380, saved: 0
115-90, time: 3776, pathlen: 9372, saved: 8
116-90, time: 3887, pathlen: 9380, saved: 0
118-90, time: 3573, pathlen: 9230, saved: 150
120-90, time: 3449, pathlen: 9378, saved: 2
122-90, time: 2558, pathlen: 9378, saved: 2
124-90, time: 2704, pathlen: 9380, saved: 0
125-90, time: 2622, pathlen: 9380, saved: 0
126-90, time: 2614, pathlen: 9380, saved: 0
127-90, time: 3658, pathlen: 9344, saved: 36
128-90, time: 3697, pathlen: 9342, saved: 38
129-90, time: 3810, pathlen: 9340, saved: 40
130-90, time: 3592, pathlen: 9380, saved: 0
132-90, time: 3746, pathlen: 9380, saved: 0
133-90, time: 3654, pathlen: 9348, saved: 32
134-90, time: 3820, pathlen: 9350, saved: 30
135-90, time: 3533, pathlen: 9352, saved: 28
136-90, time: 3906, pathlen: 9354, saved: 26
137-90, time: 3678, pathlen: 9356, saved: 24
138-90, time: 3753, pathlen: 9380, saved: 0
2-91, time: 3496, pathlen: 9368, saved: 12
4-91, time: 3669, pathlen: 9376, saved: 4
6-91, time: 3851, pathlen: 9376, saved: 4
10-91, time: 3578, pathlen: 9260, saved: 120
14-91, time: 3777, pathlen: 9372, saved: 8
18-91, time: 3645, pathlen: 9372, saved: 8
22-91, time: 3893, pathlen: 9372, saved: 8
24-91, time: 3598, pathlen: 9352, saved: 28
30-91, time: 3599, pathlen: 9044, saved: 336
38-91, time: 3582, pathlen: 9376, saved: 4
44-91, time: 3965, pathlen: 9344, saved: 36
48-91, time: 3630, pathlen: 8384, saved: 996
54-91, time: 3573, pathlen: 9220, saved: 160
58-91, time: 3849, pathlen: 9332, saved: 48
62-91, time: 3831, pathlen: 9280, saved: 100
66-91, time: 3775, pathlen: 9348, saved: 32
68-91, time: 3749, pathlen: 9332, saved: 48
72-91, time: 3501, pathlen: 9352, saved: 28
76-91, time: 3625, pathlen: 8940, saved: 440
80-91, time: 3909, pathlen: 9364, saved: 16
82-91, time: 3469, pathlen: 9380, saved: 0
83-91, time: 3695, pathlen: 9380, saved: 0
84-91, time: 3731, pathlen: 9380, saved: 0
85-91, time: 3715, pathlen: 9380, saved: 0
86-91, time: 3806, pathlen: 9380, saved: 0
87-91, time: 3612, pathlen: 9380, saved: 0
88-91, time: 3779, pathlen: 9380, saved: 0
90-91, time: 3484, pathlen: 7948, saved: 1432
98-91, time: 3664, pathlen: 9380, saved: 0
99-91, time: 3666, pathlen: 9380, saved: 0
100-91, time: 3739, pathlen: 9380, saved: 0
106-91, time: 3785, pathlen: 9380, saved: 0
107-91, time: 3461, pathlen: 9380, saved: 0
108-91, time: 3565, pathlen: 9380, saved: 0
112-91, time: 3794, pathlen: 9380, saved: 0
113-91, time: 3701, pathlen: 9380, saved: 0
114-91, time: 3491, pathlen: 9380, saved: 0
118-91, time: 3734, pathlen: 9232, saved: 148
122-91, time: 3831, pathlen: 9376, saved: 4
126-91, time: 3628, pathlen: 9376, saved: 4
130-91, time: 3642, pathlen: 9336, saved: 44
138-91, time: 3614, pathlen: 9376, saved: 4
2-92, time: 3847, pathlen: 9370, saved: 10
4-92, time: 3761, pathlen: 9374, saved: 6
6-92, time: 3887, pathlen: 9378, saved: 2
8-92, time: 3631, pathlen: 9378, saved: 2
10-92, time: 3884, pathlen: 9258, saved: 122
12-92, time: 3593, pathlen: 9378, saved: 2
13-92, time: 3611, pathlen: 9376, saved: 4
14-92, time: 3867, pathlen: 9380, saved: 0
16-92, time: 3809, pathlen: 9378, saved: 2
18-92, time: 3857, pathlen: 9374, saved: 6
20-92, time: 3407, pathlen: 9378, saved: 2
22-92, time: 3683, pathlen: 9374, saved: 6
24-92, time: 3873, pathlen: 9380, saved: 0
25-92, time: 4015, pathlen: 9068, saved: 312
26-92, time: 3943, pathlen: 9066, saved: 314
27-92, time: 3465, pathlen: 9064, saved: 316
28-92, time: 3934, pathlen: 9380, saved: 0
29-92, time: 3617, pathlen: 9048, saved: 332
30-92, time: 3556, pathlen: 9380, saved: 0
32-92, time: 3772, pathlen: 9380, saved: 0
33-92, time: 3905, pathlen: 9356, saved: 24
